url	first_seen	ats	company	sector	title	location	unclear
https://job-boards.greenhouse.io/gleanwork/jobs/4683069005	2026-05-25	greenhouse	Glean	agent-ai	Senior Manager, Revenue Operations	Nashville, TN	1
https://job-boards.greenhouse.io/gleanwork/jobs/4694768005	2026-05-25	greenhouse	Glean	agent-ai	Senior Technical Program Manager, Connectors	San Francisco, CA	0
https://job-boards.greenhouse.io/gleanwork/jobs/4695590005	2026-05-25	greenhouse	Glean	agent-ai	Senior Technical Program Manager, Product	Mountain View, CA	1
https://jobs.ashbyhq.com/decagon/e31c0645-7325-43b9-9d58-0acc40904240	2026-05-25	ashby	Decagon	agent-ai	Senior Agent Product Manager	New York City	0
https://jobs.ashbyhq.com/decagon/c2ea9bd2-7a20-4fbb-b301-5e587415baeb	2026-05-25	ashby	Decagon	agent-ai	Founder's Office, Applied AI	San Francisco	0
https://jobs.ashbyhq.com/langchain/22bd243f-4088-49e0-bf02-fbad4442b0cb	2026-05-25	ashby	LangChain	ai-infra	Customer Growth Manager	New York, NY	0
https://job-boards.greenhouse.io/runpod/jobs/5221413008	2026-05-25	greenhouse	RunPod	ai-infra	Deal Desk Manager, Revenue Operations 	Remote, USA	0
https://job-boards.greenhouse.io/runpod/jobs/5221401008	2026-05-25	greenhouse	RunPod	ai-infra	Director, Revenue Operations 	Remote, USA	0
https://job-boards.greenhouse.io/runpod/jobs/5221375008	2026-05-25	greenhouse	RunPod	ai-infra	Enablement Manager, Revenue Operations	Remote, USA	0
https://wayve.firststage.co/jobs?gh_jid=8545642002	2026-05-25	greenhouse	Wayve	robotics	Supply Chain Program Manager	Sunnyvale	1
https://jobs.ashbyhq.com/Notion/2dd301f6-42da-40a2-a064-0f6fcfbdca77	2026-05-25	ashby	Notion	ai-startup	Product Manager, AI Governance and Admin Experience	New York, New York	0
https://job-boards.greenhouse.io/intercom/jobs/7593439	2026-05-25	greenhouse	Intercom	enterprise	Senior Sales Strategy & Operations Manager	San Francisco, California	0
https://job-boards.greenhouse.io/celonis/jobs/7741514003?gh_jid=7741514003	2026-05-25	greenhouse	Celonis	enterprise	Strategy & Operations Manager	New York, US, New York	0
https://job-boards.greenhouse.io/contentful/jobs/7493807	2026-05-25	greenhouse	Contentful	enterprise	Field Enablement Program Manager	San Francisco, California, United States	0
https://www.scandit.com/careers/job-description/?gh_jid=7938301	2026-05-25	greenhouse	Scandit	enterprise	Program Manager, ML Data Operations	Poland	1
https://job-boards.greenhouse.io/later/jobs/8552402002	2026-05-25	greenhouse	Later	enterprise	Director, Creator Growth (PLG)	Remote	1
https://job-boards.greenhouse.io/later/jobs/8531614002	2026-05-25	greenhouse	Later	enterprise	Revenue Operations Manager - Customer Operations 	New York, New York, United States	0
https://job-boards.greenhouse.io/later/jobs/8552394002	2026-05-25	greenhouse	Later	enterprise	VP, Creator Growth (SLG)	Remote	1
https://careers.hellofresh.com/global/en/job/7920651?gh_jid=7920651	2026-05-25	greenhouse	HelloFresh	eu-consumer	Staff Tech Business Operations Manager	Warszawa, Masovian Voivodeship, Poland	1
https://sumup.com/careers/positions/8558272002?gh_jid=8558272002	2026-05-25	greenhouse	SumUp	eu-consumer	Senior Technical Product Manager	Sofia, Bulgaria	1
https://sumup.com/careers/positions/8555715002?gh_jid=8555715002	2026-05-25	greenhouse	SumUp	eu-consumer	Technical Product Manager - Platform	Boulder, Colorado, United States	0
https://jobs.ashbyhq.com/harvey/26954747-1019-405f-a6b7-ff454517924f	2026-05-25	ashby	Harvey	ai-startup	GTM Technology Product Owner — Growth	San Francisco	0
https://jobs.ashbyhq.com/harvey/ae305f26-bbe0-4db1-a816-b912503ad6b4	2026-05-25	ashby	Harvey	ai-startup	Group Product Manager, Knowledge Platform	Bengaluru	1
https://jobs.ashbyhq.com/harvey/64cbd898-ae41-4690-b581-270fe6ce1713	2026-05-25	ashby	Harvey	ai-startup	Senior Product Manager, Billing	San Francisco	0
https://jobs.lever.co/spotify/7d4e94b7-ca5f-41a0-9222-5d6bb24e4950	2026-05-25	lever	Spotify	eu-consumer	Manager, Growth Creative Strategy & Optimization - Markets & Subscribers	New York, NY	0
https://jobs.lever.co/spotify/008e0a44-088b-48f2-b100-cce07e40a45b	2026-05-25	lever	Spotify	eu-consumer	Senior Product Manager - Advertising	New York, NY	0
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Distribution-Strategy-and-Planning---CCG-Strategy---Operations--VP---State-Street-Investment-Management_R-790970	2026-05-25	workday	State Street	asset-mgmt	Distribution Strategy and Planning - CCG Strategy & Operations, VP - State Street Investment Management	2 Locations	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Quincy-Massachusetts/IAM-Strategy-and-Operations-Business-Analyst---Assistant-Vice-President_R-786530	2026-05-25	workday	State Street	asset-mgmt	IAM Strategy and Operations Business Analyst , Assistant Vice President	Quincy, Massachusetts	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Burlington-Massachusetts/Product-Management--AVP_R-780069-1	2026-05-25	workday	State Street	asset-mgmt	Technical Product Manager, AVP	Burlington Massachusetts	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/London-England/Alpha-Complex-Instruments-Product-Lead--Vice-President_R-784872	2026-05-25	workday	State Street	asset-mgmt	Alpha Complex Instruments Product Lead, Vice President	2 Locations	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Quincy-Massachusetts/Alpha-TIER-Integration-Services--Product-Lead--Officer_R-781056-1	2026-05-25	workday	State Street	asset-mgmt	Alpha TIER Integration Services, Product Lead, Officer	Quincy, Massachusetts	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Krakow-Poland/Product-Manager_R-779743-1	2026-05-25	workday	State Street	asset-mgmt	Product Manager, Vice President	Krakow, Poland	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Client-Data-Client-360-Product-Manager--VP_R-788466	2026-05-25	workday	State Street	asset-mgmt	Client Data/Client 360 Product Manager, VP	Boston, Massachusetts	0
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Product-Manager---Client-Experience-Pathways--VP-II---State-Street-Investment-Management_R-788258-4	2026-05-25	workday	State Street	asset-mgmt	Product Manager - Client Experience Pathways, VP II - State Street Investment Management	3 Locations	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Burlington-Massachusetts/Product-Management--AVP_R-780070	2026-05-25	workday	State Street	asset-mgmt	AI Technical Product Manager, AVP	Burlington Massachusetts	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Burlington-Massachusetts/Product-Manager---Analytics--AI-Private-Markets_R-786885	2026-05-25	workday	State Street	asset-mgmt	Product Manager - Analytics, AI Private Markets	Burlington Massachusetts	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Burlington-Massachusetts/Lead-Product-Manager---Private-Credit_R-783633	2026-05-25	workday	State Street	asset-mgmt	Lead Product Manager - Private Credit	2 Locations	1
https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/COO---Program-Manager--Vice-President---SSIM_R-786707	2026-05-25	workday	State Street	asset-mgmt	COO - Program Manager, Vice President / SSIM	Boston, Massachusetts	0
